Age,Gender,City,Seniority level,Position ,Total years of experience,Yearly salary,Number of vacation days,Main language at work,Company type,Contract,Year
26,Male,Berlin,Middle,Fullstack Developer,4,75000,30,English,Startup,unlimited,2019
37,Male,Berlin,Lead,Backend Developer,17,75000,30,English,Product,unlimited,2019
33,Male,Amsterdam,Middle,Manager,8,75000,29,English,Product,Temporary contract,2019
25,Male,Amsterdam,Senior,Backend Developer,6,75000,25,English,Product,unlimited,2019
28,Male,Berlin,Senior,Designer (UI/UX),11,75000,30,English,Product,unlimited,2020
31,Male,Wolfsburg,Senior,Backend Developer,5,75000,25,English,Consulting / Agency,unlimited,2020
24,Male,Berlin,Senior,DevOps,6,75000,27,English,Product,unlimited,2020
28,Male,Berlin,Senior,Backend Developer,5,75000,25,English,Startup,unlimited,2020
48,Male,Berlin,Senior,Software Engineer,25,75000,28,English,Product,unlimited,2020
35,Male,Berlin,Senior,Backend Developer,10,75000,30,English,Product,unlimited,2020
29,Male,Berlin,Senior,Software Engineer,5,75000,30,English,Product,unlimited,2020
39,Male,Berlin,Senior,Software Engineer,10,75000,30,German,Consulting / Agency,unlimited,2020
30,Male,Munich,Senior,Hardware Engineer,5,75000,30,English,Product,unlimited,2020
37,Male,Munich,Senior,Software Engineer,15,75000,30,German,Product,unlimited,2020
30,Female,Berlin,Senior,Software Engineer,8,75000,35,English,Product,unlimited,2020
30,Male,Munich,Senior,Frontend Developer,6,75000,28,English,Product,unlimited,2020
25,Male,Munich,Senior,Backend Developer,5,75000,24,English,Product,unlimited,2020
34,Male,Berlin,Senior,QA Engineer,10,75000,28,English,Startup,unlimited,2020
30,Male,Berlin,Senior,Backend Developer,6,75000,30,English,Product,unlimited,2020
33,Male,Munich,Senior,Software Engineer,10,75000,30,English,Product,unlimited,2020
47,Male,Munich,Senior,DevOps,20,75000,30,English,Product,unlimited,2020
56,Male,Ingolstadt,Senior,Software Engineer,9,75000,30,German,Product,Temporary contract,2020
45,Male,Berlin,Lead,Software Engineer,25,75000,30,German,Product,unlimited,2020
35,Male,Berlin,Senior,Software Engineer,8,75000,27,English,Startup,unlimited,2020
29,Male,Berlin,Senior,Software Engineer,12,75000,27,English,Product,unlimited,2020
33,Male,Hamburg,Senior,Software Engineer,10,75000,30,English,Product,unlimited,2020
33,Male,Berlin,Senior,Software Engineer,13,75000,27,English,Product,unlimited,2020
31,Male,Munich,Middle,Software Engineer,11,75000,24,English,Product,unlimited,2020
39,Male,Stuttgart,Lead,Software Engineer,11,75000,30,English,Product,unlimited,2020
30,Male,Munich,Lead,Mobile Developer,8,75000,24,English,Startup,unlimited,2020
28,Male,Würzburg,Senior,Software Engineer,8,75000,28,English,Product,unlimited,2020
42,Male,Den Haag,Senior,Backend Developer,20,75000,25,English,Product,unlimited,2020
40,Male,Braunschweig ,Senior,SAP BW Senior Consultant ,11,75000,30,German,Financial ,unlimited,2020
30,Male,Munich,Senior,Software Engineer,10,75000,30,English,Product,unlimited,2020
42,Male,Berlin,Senior,Software Engineer,17,75000,28,English,Startup,unlimited,2020
29,Male,Munich,Middle,Software Engineer,8,75000,30,English,Product,unlimited,2020
35,Male,Berlin,Senior,Frontend Developer,10,75000,30,English,Startup,unlimited,2020
35,Male,Berlin,Senior,SRE,10,75000,28,English,Product,unlimited,2020
33,Male,Berlin,Lead,Software Engineer,10,75000,26,English,Startup,unlimited,2020
25,Male,Berlin,Middle,ML Engineer,4.5,75000,30,English,Startup,unlimited,2020
36,Male,Berlin,Middle,Backend Developer,14,75000,30,English,Product,unlimited,2020
33,Male,Berlin,Senior,DevOps,8,75000,30,English,service,unlimited,2020
36,Female,Berlin,Senior,Data Scientist,5,75000,28,English,Startup,unlimited,2020
32,Female,Berlin,Lead,Software Engineer,6,75000,28,English,Startup,unlimited,2020
32,Female,Munich,Middle,Data Engineer,10,75000,27,English,Startup,unlimited,2020
28,Female,Munich,Senior,QA Engineer,8,75000,30,English,Product,unlimited,2020
41,Male,Munich,Senior,Software Engineer,19,75000,27,English,Product,unlimited,2020
39,Male,Cologne,Head,Teamlead,12,75000,30,German,Startup,unlimited,2020
33,Male,Amsterdam,Senior,Backend Developer,8,75000,27,English,Product,Temporary contract,2020
33,Male,Berlin,Senior,Mobile Developer,8,75000,30,English,Product,unlimited,2020
38,Male,Berlin,Senior,Software Engineer,15,75000,28,English,Product,unlimited,2020
28,Male,Berlin,Senior,Fullstack Developer,6,75000,23,English,Startup,unlimited,2020
31,Male,Munich,Senior,Software Engineer,14,75000,30,English,Consulting / Agency,unlimited,2020
44,Male,Frankfurt,Senior,Software Engineer,10,75000,30,Russian,Product,unlimited,2020
34,Male,Berlin,Senior,BI Developer / Data Engineer,10,75000,30,English,Product,unlimited,2020
28,Male,London,Senior,Software Engineer,8,75000,28,English,Product,unlimited,2020
29,Male,Berlin,Senior,Backend Developer,9,75000,25,English,Startup,unlimited,2020
29,Male,Berlin,Senior,Data Scientist,5,75000,24,English,Startup,unlimited,2020
35,Female,Munich,Senior,Data Scientist,5,75000,30,English,Bank,unlimited,2020
26,Male,Munich,Middle,Software Engineer,4,75000,30,English,Startup,unlimited,2020
31,Male,Berlin,Senior,Software Engineer,7,75000,30,English,Product,unlimited,2020
35,Male,Berlin,Middle,Software Engineer,12,75000,28,English,Product,unlimited,2020
27,Female,Berlin,Senior,Data Scientist,5,75000,24,English,Product,unlimited,2020
32,Male,Munich,Lead,Software Engineer,10,75000,27,English,Product,unlimited,2020
36,Male,Berlin,Senior,Backend Developer,10,75000,30,English,Product,unlimited,2020
32,Male,Berlin,Senior,Mobile Developer,8,75000,26,English,Product,unlimited,2020
39,Male,Berlin,Lead,Software Engineer,15,75000,24,English,Startup,unlimited,2020
37,Female,Berlin,Head,Data Scientist,7,75000,28,English,Startup,unlimited,2020
30,Male,Berlin,Senior,Backend Developer,9,75000,27,English,Startup,unlimited,2020
34,Male,Berlin,Senior,Backend Developer,12,75000,27,English,Product,unlimited,2020
54,Male,Munich,Middle,Software Engineer,25,75000,29,English,Consulting / Agency,unlimited,2020
31,Male,Berlin,Senior,Backend Developer,7,75000,28,English,Product,unlimited,2020
36,Male,Amsterdam,Senior,Mobile Developer,14,75000,20,English,Consulting / Agency,unlimited,2020
29,Male,Berlin,Senior,Backend Developer,5,75000,25,English,Product,unlimited,2020
35,Male,Karlsruhe,Senior,Software Engineer,12,75000,28,English,Product,unlimited,2020
39,Male,Munich,Senior,Fullstack Developer,15,75700,30,English,Product,unlimited,2019
36,Female,Munich,Senior,Backend Developer,13,76000,30,English,Startup,unlimited,2019
33,Male,Berlin,Middle,Backend Developer,10,76000,28,English,Product,unlimited,2019
26,Male,Frankfurt,Middle,Frontend Developer,6,76000,30,Deutsch,Product,unlimited,2019
33,Male,Eindhoven,Senior,Manager,8,76000,25,English,Product,unlimited,2019
32,Male,Berlin,Senior,DevOps,5,76000,30,English,Startup,unlimited,2020
31,Male,Berlin,Lead,Software Engineer,7,76000,27,English,Startup,unlimited,2020
35,Female,Berlin,Senior,Software Engineer,15,76000,30,German,Product,unlimited,2020
44,Male,Stuttgart,Senior,Software Engineer,22,76000,30,English,Startup,unlimited,2020
32,Male,Munich,Senior,QA Engineer,9,76000,28,English,Product,unlimited,2020
34,Male,Berlin,Senior,Software Engineer,10,76000,30,English,Product,unlimited,2020
30,Female,Berlin,Senior,Data Scientist,6,76000,27,English,Product,unlimited,2020
31,Male,Berlin,Lead,Product Manager,5,76000,28,English,Startup,unlimited,2020
39,Male,Berlin,Senior,QA Engineer,7,76000,30,English,Product,unlimited,2020
37,Male,Munich,Senior,Backend Developer,17,76500,28,English,Product,unlimited,2019
34,Male,Munich,Senior,QA Engineer,5,76500,3,English,Product,unlimited,2020
37,Male,Berlin,Senior,Software Engineer,8,76900,26,English,Product,unlimited,2020
36,Male,Berlin,Senior,Manager,15,77000,24,English,Product,Temporary contract,2019
30,Male,Munich,Head,DevOps,10,77000,25,English,Product,unlimited,2019
27,Male,Berlin,Senior,Data Engineer,5,77000,28,English,Product,unlimited,2019
38,Male,Frankfurt,Senior,Software Architect,15,77000,25,Deutsch,Product,unlimited,2019
33,Male,Berlin,Middle,Data Scientist,3,77000,26,English,Startup,unlimited,2019
32,Male,Berlin,Middle,Backend Developer,3,77000,30,English,Product,unlimited,2020
40,Male,Munich,Senior,Software Engineer,13,77000,30,English,Product,unlimited,2020
45,Male,Berlin,Lead,Mobile Developer,10,77000,28,English,Product,unlimited,2020
35,Male,Munich,Senior,Backend Developer,14,77000,30,English,Startup,unlimited,2020
35,Male,Berlin,Principal,Software Engineer,15,77000,30,English,Product,unlimited,2020
31,Male,Berlin,Senior,Software Engineer,8,77000,27,English,Product,unlimited,2020
35,Male,Berlin,Senior,Data Analyst,9,77000,28,German,Startup,unlimited,2020
37,Male,Berlin,Senior,Mobile Developer,17,77000,28,English,Product,unlimited,2020
33,Female,Berlin,Senior,Data Scientist,8,77000,27,English,Product,unlimited,2020
31,Male,Berlin,Senior,Backend Developer,5,77000,28,English,Product,unlimited,2020
35,Male,Berlin,Senior,Data Scientist,12,77000,27,English,Startup,unlimited,2020
30,Male,Berlin,Middle,Software Engineer,9,77000,26,English,Product,unlimited,2020
24,Male,Munich,Junior,DevOps,3,77000,30,English,FAANG,unlimited,2020
29,Male,Berlin,Senior,Frontend Developer,8,77250,27,English,Product,unlimited,2020
38,Male,Berlin,Senior,Backend Developer,13,77400,30,Deutsch,Product,unlimited,2019
35,Male,Munich,Senior,Mobile Developer,7,77500,29,English,Product,unlimited,2019
35,Male,Amsterdam,Senior,Backend Developer,16,77500,27.5,English,Bank,unlimited,2019
34,Male,Vienna,Senior,Data Scientist,12,77500,25,English,Consulting / Agency,unlimited,2020
31,Male,Berlin,Middle,ML Engineer,5,77500,28,English,Product,unlimited,2020
24,Male,Munich,Middle,Software Engineer,3,77600,30,English,Product,unlimited,2020
30,Male,Amsterdam,Senior,Frontend Developer,12,77700,25,English,Startup,Temporary contract,2019
31,Male,Berlin,Senior,Data Scientist,6,78000,24,English,Product,unlimited,2019
35,Male,Munich,Senior,Embedded Developer,12,78000,30,English,Consulting / Agency,unlimited,2019
54,Male,Ingolstadt,Senior,Data Scientist,8,78000,30,Deutsch,Product,Temporary contract,2019
29,Male,Berlin,Senior,Backend Developer,7,78000,28,English,Product,unlimited,2019
36,Male,Berlin,Senior,Backend Developer,10,78000,28,English,Product,unlimited,2019
33,Male,Munich,Senior,Embedded Developer,11,78000,25,Russian,Bodyshop / Outsource,unlimited,2019
41,Male,Munich,Senior,Backend Developer,20,78000,30,English,Product,unlimited,2019
31,Male,Munich,Senior,Backend Developer,10,78000,28,English,Startup,unlimited,2019
26,Male,Berlin,Middle,Backend Developer,6,78000,28,English,Product,unlimited,2019
36,Male,Hamburg,Senior,DevOps,15,78000,30,English,Others,unlimited,2019
32,Male,Berlin,Senior,Mobile Developer,10,78000,30,English,Consulting / Agency,unlimited,2019
38,Male,Düsseldorf,Middle,Data Scientist,3,78000,30,English,Product,unlimited,2019
27,Male,Amsterdam,Middle,Backend Developer,4,78000,25,English,Product,unlimited,2019
31,Male,Berlin,Senior,SRE,10,78000,25,English,Product,unlimited,2019
40,Male,Amsterdam,Middle,System Administrator,20,78000,28,English,Product,unlimited,2019
33,Male,Munich,Senior,Frontend Developer,5,78000,30,English,Startup,unlimited,2019
38,Male,Berlin,Senior,Mobile Developer,11,78000,28,English,Startup,unlimited,2019
35,Male,Munich,Senior,Embedded Developer,13,78000,30,English,Consulting / Agency,unlimited,2019
30,Male,Berlin,Senior,Backend Developer,10,78000,28,English,Product,unlimited,2019
27,Male,Berlin,Senior,Fullstack Developer,11,78000,30,English,Startup,unlimited,2019
32,Male,Berlin,Senior,Backend Developer,10,78000,27,English,Startup,unlimited,2019
41,Male,Berlin,Senior,Product Manager,18,78000,28,English,Startup,unlimited,2020
27,Male,Berlin,Senior,Software Engineer,5,78000,30,English,Startup,unlimited,2020
29,Male,Berlin,Lead,DevOps,7,78000,28,English,Product,unlimited,2020
26,Male,Munich,Senior,Backend Developer,7,78000,27,English,Product,unlimited,2020
30,Male,Berlin,Lead,Software Engineer,10,78000,24,English,Startup,unlimited,2020
40,Male,Munich,Lead,QA Engineer,18,78000,30,German,Product,unlimited,2020
34,Male,Berlin,Lead,Software Engineer,12,78000,36,German,Product,unlimited,2020
34,Female,Berlin,Senior,Software Engineer,9,78000,30,English,Product,unlimited,2020
33,Male,Munich,Senior,Software Engineer,10,78000,30,German,Product,unlimited,2020
36,Male,Berlin,Senior,Frontend Developer,14,78000,24,English,Startup,unlimited,2020
29,Male,Berlin,Senior,Backend Developer,10,78000,30,English,Startup,unlimited,2020
31,Male,Berlin,Senior,Data Scientist,6,78000,24,English,E-commerce,unlimited,2020
28,Male,Berlin,Lead,DevOps,10,78000,24,English,Product,unlimited,2020
37,Male,Berlin,Senior,Embedded Software Engineer,15,78000,28,English,Product,unlimited,2020
35,Male,Berlin,Senior,Software Engineer,10,78000,27,German,Product,unlimited,2020
39,Male,Berlin,Lead,Engineering Manager,15,78000,30,German,Product,unlimited,2020
29,Male,Munich,Middle,Software Engineer,4,78000,30,English,Semiconductor,unlimited,2020
28,Male,Berlin,Lead,Data Scientist,6,78000,26,English,Consulting / Agency,unlimited,2020
44,Male,Munich,Senior,Software Engineer,28,78500,30,English,Product,unlimited,2020
32,Male,Berlin,Senior,Software Architect,13,78600,30,English,Product,unlimited,2019
33,Male,Berlin,Senior,Backend Developer,13,78600,30,English,Product,unlimited,2020
35,Male,Munich,Senior,Software Architect,6,79000,30,Deutsch,Consulting / Agency,unlimited,2019
38,Male,Hannover,Senior,Data Scientist,5,79000,30,Deutsch,Consulting / Agency,unlimited,2019
30,Male,Berlin,Senior,Backend Developer,9,79000,27,English,Startup,unlimited,2019
38,Male,Walldorf,Senior,Fullstack Developer,17,79000,30,Deutsch,Product,unlimited,2019
24,Male,Munich,Middle,Software Engineer,5,79000,30,English,Product,unlimited,2020
43,Male,Berlin,Senior,Software Engineer,20,79000,27,English,Product,unlimited,2020
31,Male,Munich,Senior,Frontend Developer,8,79000,30,English,Product,unlimited,2020
30,Male,Berlin,Senior,Frontend Developer,6,79000,27,English,Product,unlimited,2020
30,Male,Munich,Senior,Software Engineer,10,79000,24,English,Product,unlimited,2020
33,Male,Munich,Senior,SRE,10,79000,30,English,Product,unlimited,2020
36,Male,Munich,Senior,IT Spezialist,15,79300,30,German,Product,unlimited,2020
33,Male,Berlin,Middle,Machine Learning Engineer,11,80000,27,English,Product,unlimited,2019
38,Male,Berlin,Senior,Backend Developer,16,80000,24,English,Product,unlimited,2019
31,Male,Berlin,Senior,Fullstack Developer,12,80000,30,English,Product,unlimited,2019
30,Male,Munich,Middle,DevOps,10,80000,27,English,Product,unlimited,2019
36,Male,Berlin,Lead,Manager,15,80000,30,English,Product,unlimited,2019
30,Male,Munich,Middle,DevOps,10,80000,30,English,Product,unlimited,2019
43,Male,Berlin,Senior,QA,8,80000,24,English,Startup,unlimited,2019
37,Male,Berlin,Senior,Manager,14,80000,28,Russian,Product,unlimited,2019
33,Male,Berlin,Senior,Mobile Developer,10,80000,28,English,Product,unlimited,2019
36,Male,Berlin,Senior,Manager,13,80000,30,English,Product,unlimited,2019
29,Male,Munich,Middle,Fullstack Developer,8,80000,28,English,Product,unlimited,2019
32,Male,Munich,Lead,Backend Developer,14,80000,30,Deutsch,Product,unlimited,2019
25,Male,Munich,Senior,Frontend Developer,5,80000,30,English,Product,unlimited,2019
26,Male,Berlin,Senior,Data Scientist,5,80000,24,English,Startup,unlimited,2019
33,Male,Munich,Senior,Cloud Platform Engineer,10,80000,30,English,Product,unlimited,2019
34,Male,Berlin,Senior,Machine Learning Engineer,10,80000,30,English,Product,unlimited,2019
36,Male,Berlin,Senior,Frontend Developer,10,80000,30,English,Product,unlimited,2019
32,Male,Vienna,Lead,Software Architect,12,80000,25,English,Product,unlimited,2019
32,Male,Berlin,Senior,Data Engineer,12,80000,26,English,Startup,unlimited,2019
26,Male,Berlin,Senior,Backend Developer,7,80000,26,English,Startup,unlimited,2019
25,Male,Berlin,Senior,Data Scientist,6,80000,24,English,Product,Temporary contract,2019
38,Male,Berlin,Senior,Backend Developer,7,80000,26,English,Startup,unlimited,2019
40,Female,Berlin,Senior,Backend Developer,18,80000,27,English,Product,unlimited,2019
39,Male,Hamburg,Senior,SAP Consultant,20,80000,30,Deutsch,Consulting / Agency,Temporary contract,2019
25,Male,Berlin,Senior,Backend Developer,5,80000,28,English,Product,unlimited,2019
31,Male,Hamburg,Senior,Mobile Developer,10,80000,25,English,Startup,unlimited,2019
27,Male,Berlin,Senior,Backend Developer,8,80000,30,English,Product,unlimited,2019
32,Male,Hamburg,Senior,Software Engineer,12,80000,30,German,Consulting / Agency,Temporary contract,2020
30,Male,Frankfurt,Senior,Data Scientist,4,80000,30,English,Product,unlimited,2019
37,Male,Berlin,Senior,Manager,15,80000,28,English,Startup,unlimited,2019
28,Male,Berlin,Senior,Backend Developer,7,80000,30,English,Product,unlimited,2019
30,Male,Munich,Senior,Backend Developer,10,80000,31,English,Product,unlimited,2019
30,Male,Amsterdam,Senior,Fullstack Developer,8,80000,25,English,Product,unlimited,2019
35,Male,Berlin,Senior,Manager,11,80000,26,English,Product,Temporary contract,2019
30,Male,Amsterdam,Middle,Backend Developer,10,80000,25,English,Product,Temporary contract,2019
33,Male,Amsterdam,Senior,Manager,15,80000,27,English,Consulting / Agency,unlimited,2019
37,Male,Amsterdam,Senior,DevOps,15,80000,24,English,Product,unlimited,2019
31,Male,Munich,Middle,DevOps,8,80000,24,English,Others,unlimited,2019
26,Male,Munich,Senior,Software Engineer,5,80000,30,English,Product,unlimited,2020
26,Male,Berlin,Senior,Backend Developer,7,80000,28,English,Product,unlimited,2020
34,Male,Berlin,Lead,Mobile Developer,11,80000,28,English,Product,unlimited,2020
38,Male,Berlin,Lead,Team Lead,18,80000,28,English,Product,unlimited,2020
39,Male,Berlin,Senior,Software Engineer,8,80000,29,English,Startup,unlimited,2020
30,Male,Berlin,Senior,Software Engineer,8,80000,28,English,Product,unlimited,2020
29,Male,Munich,Senior,Software Engineer,7,80000,24,English,Product,unlimited,2020
